EX,NR_JOBS,NR_MACHINES,NR_VEHICLES,GRID SIZE,COMPUTATION TIME,ITERATIONS,SOLVE STATUS,OBJECTIVE
EX11-2,2,5,2,3x3,0.24299383163452148,0,Optimal,16
EX21-2,3,5,2,3x3,0.369342565536499,0,Optimal,16
EX31-3,4,6,3,4x4,3.8695130348205566,0,Optimal,36
EX41-3,5,7,3,4x4,17.78932023048401,0,Optimal,35
EX51-4,6,6,4,4x4,14.004538774490356,0,Optimal,38
EX62-4,7,7,4,5x5,409.43935894966125,1,Optimal,49
EX71-3,8,5,3,3x3,139.57972502708435,0,Optimal,79
