EX,NR_JOBS,NR_MACHINES,NR_VEHICLES,GRID SIZE,COMPUTATION TIME,ITERATIONS,SOLVE STATUS,OBJECTIVE
EX11-2,2,5,2,3x3,0.5079021453857422,0,Optimal,16
EX21-2,3,5,2,3x3,0.23155784606933594,0,Optimal,16
EX31-3,4,6,3,4x4,3.785681962966919,0,Optimal,36
EX41-3,5,7,3,4x4,19.888993740081787,0,Optimal,35
EX51-4,6,6,4,4x4,15.080641984939575,0,Optimal,38
EX62-4,7,7,4,5x5,61.487096309661865,0,Feasible,86
EX71-3,8,5,3,3x3,238.11313223838806,3,Feasible,82
