EX,NR_JOBS,NR_MACHINES,NR_VEHICLES,GRID SIZE,COMPUTATION TIME,ITERATIONS,SOLVE STATUS,OBJECTIVE
EX53-1,6,7,1,4x4,4304.425007581711,0,Optimal,98
EX64-1,6,8,1,5x5,2013.797247171402,0,Optimal,114
EX74-1,7,8,1,5x5,4500.01531001091,0,Feasible,140
EX115-3,9,9,3,5x5,359153.8015515804,80,Feasible,58
EX115-4,9,9,4,5x5,25273.345009565353,415,Optimal,55
